Date,Open,High,Low,Close,Adj Close,Volume
2014-08-29,25.715,25.725,25.549999,25.625,22.931602,178380000
2014-09-02,25.764999,25.934999,25.68,25.825001,23.110586,214256000
2014-09-03,25.775,25.799999,24.645,24.735001,22.135149,501684000
2014-09-04,24.7125,25.022499,24.4475,24.530001,21.951698,342872000
2014-09-05,24.700001,24.8475,24.577499,24.7425,22.141863,233828000
2014-09-08,24.825001,24.827499,24.512501,24.59,22.005392,185426800
2014-09-09,24.77,25.77,24.035,24.497499,21.922617,759385200
2014-09-10,24.502501,25.2775,24.440001,25.25,22.596018,403478400
2014-09-11,25.102501,25.360001,24.905001,25.3575,22.692223,249412400
2014-09-12,25.3025,25.547501,25.27,25.415001,22.743685,250504400
2014-09-15,25.702499,25.762501,25.360001,25.407499,22.736965,245266000
2014-09-16,24.950001,25.315001,24.7225,25.215,22.564697,267632400
2014-09-17,25.317499,25.450001,25.147499,25.395,22.72578,243706000
2014-09-18,25.4825,25.5875,25.389999,25.4475,22.772764,149197600
2014-09-19,25.5725,25.5875,25.125,25.24,22.58707,283609600
2014-09-22,25.450001,25.535,25.145,25.264999,22.609447,211153600
2014-09-23,25.15,25.735001,25.135,25.66,22.962923,253608800
2014-09-24,25.540001,25.7125,25.299999,25.4375,22.763819,240687200
2014-09-25,25.127501,25.1775,24.43,24.467501,21.895769,400368000
2014-09-26,24.6325,25.1875,24.6,25.1875,22.540092,249482000
2014-09-29,24.6625,25.110001,24.657499,25.0275,22.396914,199065200
2014-09-30,25.202499,25.385,25.1325,25.1875,22.540092,221056400
2014-10-01,25.147499,25.172501,24.674999,24.795,22.188848,205965200
2014-10-02,24.817499,25.055,24.51,24.975,22.349926,191031200
2014-10-03,24.860001,25.0525,24.76,24.905001,22.287289,173878400
2014-10-06,24.987499,25.1625,24.855,24.905001,22.287289,148204800
2014-10-07,24.8575,25.030001,24.682501,24.6875,22.092646,168376800
2014-10-08,24.690001,25.2775,24.577499,25.200001,22.551277,229618800
2014-10-09,25.385,25.594999,25.1525,25.254999,22.600494,309506000
2014-10-10,25.172501,25.5075,25.075001,25.182501,22.535618,265326400
2014-10-13,25.3325,25.445,24.952499,24.952499,22.329794,214333600
2014-10-14,25.0975,25.129999,24.6425,24.6875,22.092646,254754400
2014-10-15,24.4925,24.7875,23.795,24.385,21.821938,403734400
2014-10-16,23.887501,24.43,23.852501,24.065001,21.535578,288618000
2014-10-17,24.375,24.75,24.202499,24.4175,21.851025,272718800
2014-10-20,24.58,24.99,24.555,24.940001,22.318607,310069200
2014-10-21,25.754999,25.754999,25.317499,25.6175,22.924896,378495600
2014-10-22,25.709999,26.0275,25.65,25.747499,23.041233,273052400
2014-10-23,26.02,26.262501,25.907499,26.2075,23.452887,284298800
2014-10-24,26.295,26.372499,26.1325,26.305,23.540134,188215600
2014-10-27,26.2125,26.370001,26.174999,26.2775,23.515522,136750800
2014-10-28,26.35,26.684999,26.3375,26.684999,23.880192,192243600
2014-10-29,26.6625,26.842501,26.59,26.834999,24.014425,210751600
2014-10-30,26.74,26.8375,26.475,26.745001,23.933884,162619200
2014-10-31,27.002501,27.01,26.8025,27.0,24.162085,178557200
2014-11-03,27.055,27.575001,27.002501,27.35,24.4753,209130400
2014-11-04,27.34,27.372499,26.93,27.15,24.296316,166297600
2014-11-05,27.275,27.325001,27.032499,27.215,24.35449,149743600
2014-11-06,27.15,27.1975,26.950001,27.174999,24.424145,139874000
2014-11-07,27.1875,27.33,27.137501,27.252501,24.49379,134766000
2014-11-10,27.254999,27.3325,27.1675,27.2075,24.453354,108782000
2014-11-11,27.174999,27.4375,27.1,27.424999,24.648834,109769200
2014-11-12,27.344999,27.8575,27.342501,27.8125,24.997103,187769600
2014-11-13,27.950001,28.362499,27.9,28.205,25.349882,238091600
2014-11-14,28.2875,28.547501,27.8025,28.545,25.65546,176254400
2014-11-17,28.567499,29.32,28.325001,28.497499,25.612766,186986800
2014-11-18,28.485001,28.922501,28.4725,28.8675,25.945318,176896000
2014-11-19,28.860001,28.934999,28.450001,28.6675,25.765556,167476800
2014-11-20,28.727501,29.215,28.7125,29.077499,26.134054,173582000
2014-11-21,29.377501,29.3925,29.0075,29.1175,26.170008,228717200
2014-11-24,29.2125,29.692499,29.155001,29.657499,26.65534,189803200
2014-11-25,29.7675,29.9375,29.362499,29.4,26.423912,275361600
2014-11-26,29.485001,29.775,29.4575,29.75,26.738478,163073200
2014-11-28,29.817499,29.85,29.512501,29.7325,26.722752,99257600
2014-12-01,29.702499,29.8125,27.817499,28.7675,25.855433,335256000
2014-12-02,28.375,28.9375,28.1875,28.657499,25.756565,237395600
2014-12-03,28.9375,29.0875,28.7775,28.9825,26.04867,172253600
2014-12-04,28.942499,29.299999,28.8225,28.872499,25.949808,168178000
2014-12-05,28.997499,29.02,28.66,28.75,25.839708,153275600
2014-12-08,28.525,28.6625,27.905001,28.1,25.255507,230659600
2014-12-09,27.547501,28.575001,27.3375,28.530001,25.641973,240832000
2014-12-10,28.602501,28.7125,27.885,27.987499,25.154388,178261200
2014-12-11,28.065001,28.450001,27.834999,27.905001,25.080238,165606800
2014-12-12,27.615,27.967501,27.395,27.432501,24.655571,224112400
2014-12-15,27.674999,27.9,26.5875,27.057501,24.318533,268872400
2014-12-16,26.592501,27.540001,26.565001,26.6875,23.985987,243162800
2014-12-17,26.780001,27.459999,26.705,27.352501,24.583675,213647200
2014-12-18,27.967501,28.1625,27.665001,28.1625,25.311674,236024800
2014-12-19,28.065001,28.309999,27.915001,27.945,25.116196,353719200
2014-12-22,28.040001,28.372499,27.9925,28.235001,25.376839,180670000
2014-12-23,28.307501,28.3325,28.115,28.135,25.286961,104113600
2014-12-24,28.145,28.1775,28.002501,28.002501,25.167871,57918400
2014-12-26,28.025,28.629999,28.002501,28.497499,25.612766,134884000
2014-12-29,28.4475,28.692499,28.424999,28.477501,25.594791,110395600
2014-12-30,28.41,28.48,28.0275,28.129999,25.282465,119526000
2014-12-31,28.205,28.282499,27.5525,27.594999,24.801628,165613600
2015-01-02,27.8475,27.860001,26.8375,27.3325,24.565699,212818400
2015-01-05,27.0725,27.1625,26.352501,26.5625,23.873636,257142000
2015-01-06,26.635,26.8575,26.157499,26.565001,23.875889,263188400
2015-01-07,26.799999,27.049999,26.674999,26.9375,24.21068,160423600
2015-01-08,27.307501,28.0375,27.174999,27.9725,25.140909,237458000
2015-01-09,28.1675,28.3125,27.5525,28.002501,25.167871,214798000
2015-01-12,28.15,28.157499,27.200001,27.3125,24.547724,198603200
2015-01-13,27.8575,28.200001,27.227501,27.555,24.765671,268367600
2015-01-14,27.26,27.622499,27.125,27.450001,24.671303,195826400
2015-01-15,27.5,27.514999,26.665001,26.705,24.001715,240056000
2015-01-16,26.7575,26.895,26.299999,26.497499,23.815224,314053200
2015-01-20,26.959999,27.2425,26.625,27.18,24.428631,199599600
2015-01-21,27.237499,27.764999,27.067499,27.387501,24.615129,194303600
2015-01-22,27.565001,28.1175,27.43,28.1,25.255507,215185600
2015-01-23,28.075001,28.4375,27.8825,28.245001,25.385826,185859200
2015-01-26,28.434999,28.59,28.200001,28.275,25.412788,222460000
2015-01-27,28.105,28.120001,27.2575,27.285,24.523005,382274800
2015-01-28,29.407499,29.530001,28.827499,28.827499,25.909367,585908400
2015-01-29,29.08,29.797501,28.889999,29.725,26.716009,337745600
2015-01-30,29.6,30.0,29.2125,29.290001,26.325043,334982000
2015-02-02,29.512501,29.7925,29.02,29.657499,26.65534,250956400
2015-02-03,29.625,29.772499,29.4025,29.6625,26.659838,207662800
2015-02-04,29.625,30.127501,29.577499,29.889999,26.864307,280598800
2015-02-05,30.004999,30.057501,29.8125,29.985001,27.056055,168984800
2015-02-06,30.004999,30.0625,29.612499,29.7325,26.828217,174826400
2015-02-09,29.637501,29.959999,29.6075,29.93,27.006422,155559200
2015-02-10,30.0425,30.5375,30.040001,30.504999,27.525255,248034000
2015-02-11,30.692499,31.23,30.625,31.219999,28.17042,294247200
2015-02-12,31.514999,31.870001,31.3925,31.615,28.526834,297898000
2015-02-13,31.82,31.82,31.4125,31.77,28.666695,217088800
2015-02-17,31.872499,32.220001,31.73,31.9575,28.835876,252609600
2015-02-18,31.907499,32.195,31.862499,32.18,29.036642,179566800
2015-02-19,32.119999,32.2575,32.0825,32.112499,28.975733,149449600
2015-02-20,32.154999,32.375,32.012501,32.375,29.212591,195793600
2015-02-23,32.505001,33.25,32.415001,33.25,30.002123,283896400
2015-02-24,33.235001,33.400002,32.7925,33.0425,29.814894,276912400
2015-02-25,32.889999,32.900002,32.037498,32.197498,29.052427,298846800
2015-02-26,32.197498,32.717499,31.6525,32.605,29.420128,365150000
2015-02-27,32.5,32.642502,32.060001,32.115002,28.977993,248059200
2015-03-02,32.3125,32.57,32.075001,32.272499,29.120106,192386800
2015-03-03,32.240002,32.380001,32.022499,32.34,29.181013,151265200
2015-03-04,32.275002,32.389999,32.080002,32.134998,28.996037,126665200
2015-03-05,32.145,32.1875,31.440001,31.602501,28.515554,226068400
2015-03-06,32.099998,32.342499,31.565001,31.65,28.558416,291368400
2015-03-09,31.99,32.392502,31.264999,31.785,28.680229,354114000
2015-03-10,31.602501,31.805,30.950001,31.127501,28.086952,275426400
2015-03-11,31.1875,31.192499,30.5275,30.559999,27.574883,275756000
2015-03-12,30.577499,31.225,30.407499,31.112499,28.073412,193450800
2015-03-13,31.1,31.35,30.645,30.897499,27.879416,207309200
2015-03-16,30.969999,31.237499,30.717501,31.237499,28.186207,143497200
2015-03-17,31.475,31.83,31.4125,31.76,28.657671,204092400
2015-03-18,31.75,32.290001,31.592501,32.1175,28.980247,261083600
2015-03-19,32.1875,32.3125,31.85,31.875,28.76144,183238000
2015-03-20,32.0625,32.099998,31.290001,31.475,28.400515,274780400
2015-03-23,31.780001,31.9625,31.629999,31.8025,28.696014,150838800
2015-03-24,31.807501,32.009998,31.639999,31.672501,28.578718,131369200
2015-03-25,31.635,31.705,30.844999,30.844999,27.832043,206620800
2015-03-26,30.690001,31.219999,30.65,31.059999,28.026041,190291600
2015-03-27,31.1425,31.174999,30.727501,30.8125,27.802723,158184800
2015-03-30,31.012501,31.6,31.0,31.592501,28.506533,188398800
2015-03-31,31.522499,31.622499,31.09,31.1075,28.068905,168362400
2015-04-01,31.205,31.280001,30.775,31.0625,28.028299,162485600
2015-04-02,31.2575,31.389999,31.047501,31.33,28.269667,128880400
2015-04-06,31.1175,31.877501,31.0825,31.8375,28.727592,148776000
2015-04-07,31.91,32.029999,31.495001,31.502501,28.42532,140049200
2015-04-08,31.4625,31.6,31.2425,31.4,28.332834,149316800
2015-04-09,31.4625,31.645,31.165001,31.639999,28.549383,129936000
2015-04-10,31.487499,31.8025,31.315001,31.775,28.671207,160752000
2015-04-13,32.092499,32.142502,31.6525,31.7125,28.614805,145460400
2015-04-14,31.75,31.8225,31.477501,31.575001,28.490742,102098400
2015-04-15,31.602501,31.782499,31.502501,31.695,28.599018,115881600
2015-04-16,31.57,31.775,31.5275,31.5425,28.461418,113476000
2015-04-17,31.387501,31.535,31.115,31.1875,28.14109,207828000
2015-04-20,31.3925,32.029999,31.2925,31.9,28.783995,188217200
2015-04-21,32.025002,32.049999,31.6675,31.727501,28.628342,129740400
2015-04-22,31.747499,32.217499,31.58,32.154999,29.014084,150618000
2015-04-23,32.075001,32.605,32.035,32.4175,29.25094,183083600
2015-04-24,32.622501,32.657501,32.307499,32.57,29.388542,178103600
2015-04-27,33.077499,33.282501,32.787498,33.162498,29.92317,387816800
2015-04-28,33.615002,33.634998,32.392502,32.639999,29.451714,475696000
2015-04-29,32.540001,32.897499,32.075001,32.16,29.018597,253544400
2015-04-30,32.16,32.16,31.145,31.2875,28.231321,332781600
2015-05-01,31.525,32.532501,31.325001,32.237499,29.088528,234050400
2015-05-04,32.375,32.642502,32.064999,32.174999,29.032127,203953200
2015-05-05,32.037498,32.112499,31.445,31.450001,28.377945,197085600
2015-05-06,31.639999,31.6875,30.84,31.252501,28.199739,288564000
2015-05-07,31.192499,31.52,31.004999,31.315001,28.374163,175763600
2015-05-08,31.67,31.905001,31.5275,31.905001,28.908756,222201600
2015-05-11,31.8475,31.889999,31.407499,31.58,28.614281,168143200
2015-05-12,31.4,31.719999,31.205,31.467501,28.512342,192640000
2015-05-13,31.5375,31.797501,31.467501,31.502501,28.544058,138776800
2015-05-14,31.852501,32.237499,31.790001,32.237499,29.210026,180814000
2015-05-15,32.267502,32.372501,32.052502,32.192501,29.169256,152832000
2015-05-18,32.095001,32.68,32.09,32.547501,29.490921,203531600
2015-05-19,32.672501,32.720001,32.41,32.517502,29.463739,178532800
2015-05-20,32.5,32.744999,32.334999,32.514999,29.461472,145819600
2015-05-21,32.517502,32.907501,32.4575,32.8475,29.762739,158921600
2015-05-22,32.900002,33.2425,32.849998,33.134998,30.023239,182384000
2015-05-26,33.150002,33.227501,32.279999,32.404999,29.361803,282790400
2015-05-27,32.584999,33.064999,32.512501,33.009998,29.909981,183332800
2015-05-28,32.965,32.987499,32.775002,32.945,29.851082,122933200
2015-05-29,32.807499,32.862499,32.474998,32.57,29.511299,203538000
2015-06-01,32.57,32.8475,32.512501,32.634998,29.5702,128451200
2015-06-02,32.465,32.665001,32.330002,32.490002,29.438822,134670400
2015-06-03,32.665001,32.735001,32.474998,32.529999,29.475061,123934000
2015-06-04,32.395,32.645,32.227501,32.34,29.302902,153800400
2015-06-05,32.375,32.422501,32.09,32.162498,29.142071,142507200
2015-06-08,32.224998,32.302502,31.7075,31.950001,28.949528,210699200
2015-06-09,31.674999,32.02,31.405001,31.855,28.863453,224301600
2015-06-10,31.98,32.334999,31.9625,32.220001,29.194176,156349200
2015-06-11,32.294998,32.544998,32.119999,32.147499,29.128479,141563600
2015-06-12,32.047501,32.0825,31.7775,31.7925,28.806818,147544800
2015-06-15,31.525,31.809999,31.4275,31.73,28.750187,175955600
2015-06-16,31.7575,31.9625,31.592501,31.9,28.904222,125976400
2015-06-17,31.93,31.969999,31.684999,31.825001,28.836267,131672400
2015-06-18,31.807501,32.077499,31.805,31.969999,28.967649,141628800
2015-06-19,31.9275,31.955,31.6,31.65,28.677704,218867600
2015-06-22,31.872499,32.014999,31.77,31.9025,28.906494,136157200
2015-06-23,31.870001,31.9025,31.719999,31.7575,28.775112,121075600
2015-06-24,31.8025,32.450001,31.780001,32.0275,29.019751,221123600
2015-06-25,32.215,32.299999,31.875,31.875,28.881571,127752400
2015-06-26,31.9175,31.997499,31.627501,31.6875,28.711683,176267200
2015-06-29,31.365,31.6175,31.120001,31.1325,28.208801,196645600
2015-06-30,31.3925,31.530001,31.215,31.3575,28.412676,177482800
2015-07-01,31.725,31.735001,31.497499,31.65,28.677704,120955200
2015-07-02,31.6075,31.672501,31.442499,31.610001,28.641459,108844000
2015-07-06,31.235001,31.557501,31.2125,31.5,28.541792,112241600
2015-07-07,31.4725,31.5375,30.942499,31.422501,28.471571,187787200
2015-07-08,31.120001,31.16,30.635,30.6425,27.764814,243046400
2015-07-09,30.9625,31.014999,29.805,30.0175,27.198517,314380000
2015-07-10,30.485001,30.9625,30.3025,30.82,27.925653,245418000
2015-07-13,31.2575,31.440001,31.08,31.415001,28.464771,165762000
2015-07-14,31.51,31.592501,31.26,31.4025,28.453444,127072400
2015-07-15,31.43,31.7875,31.395,31.705,28.727539,134596800
2015-07-16,31.934999,32.142502,31.8375,32.127499,29.110361,144889600
2015-07-17,32.27,32.404999,32.077499,32.404999,29.361803,184658800
2015-07-20,32.7425,33.2425,32.674999,33.017502,29.916782,235600800
2015-07-21,33.212502,33.23,32.580002,32.6875,29.617771,307025600
2015-07-22,30.497499,31.375,30.497499,31.305,28.365107,461802400
2015-07-23,31.549999,31.772499,31.264999,31.290001,28.351509,203998000
2015-07-24,31.33,31.434999,30.975,31.125,28.202011,168649200
2015-07-27,30.772499,30.9025,30.530001,30.692499,27.810125,177822000
2015-07-28,30.844999,30.977501,30.637501,30.844999,27.948299,134472400
2015-07-29,30.7875,30.875,30.567499,30.747499,27.859962,148046800
2015-07-30,30.58,30.6425,30.4275,30.592501,27.719519,134513200
2015-07-31,30.65,30.66,30.227501,30.325001,27.477131,171540000
2015-08-03,30.375,30.6425,29.379999,29.610001,26.829283,279904000
2015-08-04,29.355,29.424999,28.3125,28.66,25.968498,496554400
2015-08-05,28.237499,29.360001,28.025,28.85,26.140654,397250400
2015-08-06,28.9925,29.125,28.530001,28.782499,26.197538,211612000
2015-08-07,28.645,29.0625,28.625,28.879999,26.286287,154681600
2015-08-10,29.1325,29.997499,29.1325,29.93,27.241982,219806400
2015-08-11,29.452499,29.545,28.3325,28.372499,25.824362,388331200
2015-08-12,28.1325,28.855,27.407499,28.809999,26.222574,404870000
2015-08-13,29.01,29.1,28.635,28.7875,26.202093,194143200
2015-08-14,28.58,29.077499,28.502501,28.99,26.386402,171718000
2015-08-17,29.01,29.4125,28.875,29.290001,26.659464,163538800
2015-08-18,29.1075,29.360001,29.002501,29.125,26.509285,138242800
2015-08-19,29.025,29.129999,28.67,28.752501,26.170238,193146000
2015-08-20,28.52,28.5875,27.907499,28.1625,25.633226,274006400
2015-08-21,27.6075,27.975,26.4125,26.440001,24.065422,513102000
2015-08-24,23.717501,27.200001,23.0,25.780001,23.464701,648825200
2015-08-25,27.7775,27.7775,25.875,25.934999,23.605774,414406400
2015-08-26,26.772499,27.4725,26.262501,27.422501,24.959684,387098400
2015-08-27,28.057501,28.309999,27.504999,28.23,25.694658,338464400
2015-08-28,28.0425,28.327499,27.885,28.3225,25.778858,212657600
2015-08-31,28.0075,28.6325,28.0,28.190001,25.658255,224917200
2015-09-01,27.5375,27.969999,26.84,26.93,24.511414,307383600
2015-09-02,27.557501,28.084999,27.282499,28.084999,25.562687,247555200
2015-09-03,28.122499,28.195,27.51,27.592501,25.114418,212935600
2015-09-04,27.2425,27.612499,27.127501,27.317499,24.864111,199985200
2015-09-08,27.9375,28.139999,27.58,28.077499,25.555859,219374400
2015-09-09,28.440001,28.504999,27.442499,27.5375,25.064362,340043200
2015-09-10,27.567499,28.32,27.475,28.1425,25.615019,251571200
2015-09-11,27.9475,28.5525,27.940001,28.5525,25.988197,199662000
2015-09-14,29.145,29.2225,28.715,28.827499,26.238503,233453600
2015-09-15,28.9825,29.1325,28.605,29.07,26.459223,173364800
2015-09-16,29.0625,29.135,28.860001,29.102501,26.488802,148694000
2015-09-17,28.915001,29.122499,28.43,28.48,25.922209,256450400
2015-09-18,28.0525,28.575001,27.967501,28.362499,25.815266,297141200
2015-09-21,28.4175,28.842501,28.415001,28.8025,26.21574,200888000
2015-09-22,28.344999,28.545,28.129999,28.35,25.80389,201384800
2015-09-23,28.407499,28.68,28.325001,28.58,26.013233,143026800
2015-09-24,28.3125,28.875,28.092501,28.75,26.167955,200878000
2015-09-25,29.110001,29.172501,28.504999,28.6775,26.101974,224607600
2015-09-28,28.4625,28.6425,28.110001,28.110001,25.58544,208436000
2015-09-29,28.2075,28.377501,26.965,27.264999,24.816332,293461600
2015-09-30,27.5425,27.885,27.182501,27.575001,25.098494,265892000
2015-10-01,27.2675,27.405001,26.827499,27.395,24.934654,255716400
2015-10-02,27.002501,27.752501,26.887501,27.594999,25.116692,232079200
2015-10-05,27.469999,27.842501,27.2675,27.695,25.207705,208258800
2015-10-06,27.657499,27.934999,27.442499,27.827499,25.328312,192787200
2015-10-07,27.934999,27.942499,27.352501,27.695,25.207705,187062400
2015-10-08,27.547501,27.547501,27.0525,27.375,24.916451,247918400
2015-10-09,27.5,28.07,27.372499,28.030001,25.512621,211064400
2015-10-12,28.182501,28.1875,27.860001,27.9,25.394299,121868800
2015-10-13,27.705,28.112499,27.67,27.9475,25.437534,132197200
2015-10-14,27.8225,27.879999,27.389999,27.5525,25.078009,177849600
2015-10-15,27.7325,28.025,27.622499,27.965,25.453468,150694000
2015-10-16,27.945,28.0,27.6325,27.76,25.266874,156930400
2015-10-19,27.700001,27.9375,27.5275,27.932501,25.42388,119036800
2015-10-20,27.834999,28.5425,27.705,28.442499,25.888079,195871200
2015-10-21,28.5,28.895,28.424999,28.440001,25.885803,167180800
2015-10-22,28.5825,28.875,28.525,28.875,26.281736,166616400
2015-10-23,29.174999,29.807501,29.0825,29.77,27.096355,237467600
2015-10-26,29.52,29.532499,28.73,28.82,26.23167,265335200
2015-10-27,28.85,29.135,28.497499,28.637501,26.065567,279537600
2015-10-28,29.2325,29.825001,29.014999,29.817499,27.139587,342205600
2015-10-29,29.674999,30.172501,29.567499,30.1325,27.426294,204909200
2015-10-30,30.247499,30.305,29.862499,29.875,27.191917,197461200
2015-11-02,30.200001,30.34,29.9025,30.295,27.574207,128813200
2015-11-03,30.1975,30.872499,30.174999,30.6425,27.890493,182076000
2015-11-04,30.782499,30.955,30.405001,30.5,27.760794,179544400
2015-11-05,30.4625,30.672501,30.045,30.23,27.632814,158210800
2015-11-06,30.2775,30.452499,30.155001,30.264999,27.664818,132169200
2015-11-09,30.24,30.452499,30.012501,30.1425,27.552835,135485600
2015-11-10,29.225,29.5175,29.014999,29.192499,26.68446,236511600
2015-11-11,29.092501,29.355,28.8025,29.0275,26.533628,180872000
2015-11-12,29.065001,29.205,28.9125,28.93,26.444511,130102400
2015-11-13,28.799999,28.8925,28.067499,28.084999,25.672102,183249600
2015-11-16,27.844999,28.559999,27.75,28.545,26.092588,152426800
2015-11-17,28.73,28.762501,28.33,28.422501,25.980608,110467600
2015-11-18,28.940001,29.372499,28.875,29.3225,26.803288,186698800
2015-11-19,29.41,29.9375,29.190001,29.695,27.14378,173183200
2015-11-20,29.799999,29.98,29.7125,29.825001,27.262615,137148400
2015-11-23,29.817499,29.932501,29.334999,29.4375,26.908407,129930000
2015-11-24,29.3325,29.8375,29.280001,29.719999,27.166636,171212800
2015-11-25,29.8025,29.807501,29.48,29.5075,26.972393,85553200
2015-11-27,29.5725,29.602501,29.4,29.452499,26.922119,52185600
2015-11-30,29.497499,29.852501,29.4375,29.575001,27.034094,156721200
2015-12-01,29.6875,29.702499,29.215,29.334999,26.814714,139409600
2015-12-02,29.334999,29.5275,29.02,29.07,26.572483,133546400
2015-12-03,29.137501,29.1975,28.555,28.799999,26.325678,166278000
2015-12-04,28.8225,29.8125,28.7775,29.7575,27.200914,231108000
2015-12-07,29.745001,29.965,29.452499,29.57,27.029518,128336800
2015-12-08,29.379999,29.65,29.215,29.557501,27.018099,137238000
2015-12-09,29.41,29.422501,28.77,28.905001,26.421659,185445600
2015-12-10,29.01,29.235001,28.877501,29.0425,26.54734,116850800
2015-12-11,28.797501,28.8475,28.2125,28.295,25.864061,187544800
2015-12-14,28.045,28.17,27.4475,28.120001,25.704102,257274800
2015-12-15,27.985001,28.200001,27.5875,27.622499,25.249342,213292400
2015-12-16,27.7675,27.997499,27.200001,27.834999,25.443584,224954000
2015-12-17,28.004999,28.0625,27.245001,27.245001,24.904272,179091200
2015-12-18,27.227501,27.379999,26.452499,26.5075,24.230135,385813200
2015-12-21,26.82,26.842501,26.3925,26.8325,24.527218,190362400
2015-12-22,26.85,26.93,26.612499,26.807501,24.50436,131157600
2015-12-23,26.817499,27.2125,26.799999,27.1525,24.819717,130629600
2015-12-24,27.25,27.25,26.987499,27.0075,24.687172,54281600
2015-12-28,26.897499,26.922501,26.545,26.705,24.410667,106816800
2015-12-29,26.74,27.3575,26.715,27.184999,24.849428,123724800
2015-12-30,27.145,27.174999,26.795,26.83,24.524929,100855200
2015-12-31,26.752501,26.7575,26.205,26.315001,24.054174,163649200
2016-01-04,25.6525,26.342501,25.5,26.3375,24.074743,270597600
2016-01-05,26.4375,26.4625,25.602501,25.6775,23.471445,223164000
2016-01-06,25.139999,25.592501,24.967501,25.174999,23.012114,273829600
2016-01-07,24.67,25.032499,24.1075,24.112499,22.040894,324377600
2016-01-08,24.637501,24.7775,24.190001,24.24,22.157446,283192000
2016-01-11,24.7425,24.764999,24.334999,24.6325,22.516224,198957600
2016-01-12,25.137501,25.172501,24.709999,24.99,22.843014,196616800
2016-01-13,25.08,25.297501,24.325001,24.3475,22.255711,249758400
2016-01-14,24.49,25.120001,23.934999,24.879999,22.74246,252680400
2016-01-15,24.049999,24.4275,23.84,24.282499,22.196287,319335600
2016-01-19,24.602501,24.6625,23.875,24.165001,22.088888,212350800
2016-01-20,23.775,24.547501,23.355,24.1975,22.118597,289337600
2016-01-21,24.264999,24.469999,23.735001,24.075001,22.00662,208646000
2016-01-22,24.657499,25.365,24.592501,25.355,23.176655,263202000
2016-01-25,25.379999,25.3825,24.8025,24.860001,22.724184,207178000
2016-01-26,24.9825,25.219999,24.5175,24.997499,22.849865,300308000
2016-01-27,24.01,24.157499,23.334999,23.355,21.348478,533478800
2016-01-28,23.4475,23.629999,23.0975,23.522499,21.501591,222715200
2016-01-29,23.6975,24.334999,23.5875,24.334999,22.24428,257666000
2016-02-01,24.1175,24.1775,23.85,24.1075,22.036327,163774000
2016-02-02,23.855,24.01,23.57,23.620001,21.59071,149428800
2016-02-03,23.75,24.209999,23.52,24.0875,22.018047,183857200
2016-02-04,23.965,24.3325,23.797501,24.15,22.194965,185886800
2016-02-05,24.129999,24.23,23.422501,23.504999,21.602179,185672400
2016-02-08,23.282499,23.924999,23.26,23.752501,21.829643,216085600
2016-02-09,23.5725,23.985001,23.4825,23.747499,21.825048,177324800
2016-02-10,23.98,24.0875,23.525,23.567499,21.659616,169374400
2016-02-11,23.4475,23.68,23.147499,23.424999,21.528656,200298800
2016-02-12,23.547501,23.625,23.252501,23.497499,21.595287,161405600
2016-02-16,23.754999,24.2125,23.6525,24.16,22.204149,196231600
2016-02-17,24.1675,24.5525,24.0375,24.530001,22.544207,179452800
2016-02-18,24.709999,24.7225,24.022499,24.065001,22.116842,156084000
2016-02-19,24.0,24.190001,23.950001,24.01,22.066292,141496800
2016-02-22,24.077499,24.225,23.98,24.219999,22.259291,137123200
2016-02-23,24.1,24.125,23.637501,23.672501,21.756117,127770400
2016-02-24,23.495001,24.094999,23.33,24.025,22.080082,145022800
2016-02-25,24.012501,24.190001,23.8125,24.190001,22.231724,110330800
2016-02-26,24.299999,24.504999,24.145,24.227501,22.266184,115964400
2016-02-29,24.215,24.557501,24.1625,24.172501,22.215643,140865200
2016-03-01,24.4125,25.192499,24.355,25.1325,23.097927,201628400
2016-03-02,25.127501,25.2225,24.91,25.1875,23.148476,132678400
2016-03-03,25.145,25.4275,25.112499,25.375,23.320793,147822800
2016-03-04,25.592501,25.9375,25.342501,25.752501,23.66773,184220400
2016-03-07,25.5975,25.7075,25.24,25.467501,23.405804,143315600
2016-03-08,25.195,25.440001,25.1,25.2575,23.212807,126247600
2016-03-09,25.327499,25.395,25.067499,25.280001,23.233484,108806800
2016-03-10,25.352501,25.559999,25.0375,25.2925,23.244972,134054400
2016-03-11,25.559999,25.57,25.375,25.565001,23.495411,109632800
2016-03-14,25.477501,25.727501,25.445,25.629999,23.555153,100304400
2016-03-15,25.99,26.295,25.9625,26.145,24.028463,160270800
2016-03-16,26.1525,26.577499,26.147499,26.4925,24.347828,153214000
2016-03-17,26.379999,26.6175,26.24,26.450001,24.308767,137682800
2016-03-18,26.584999,26.625,26.297501,26.48,24.33634,176820800
2016-03-21,26.4825,26.9125,26.285,26.477501,24.334042,142010800
2016-03-22,26.3125,26.8225,26.3025,26.68,24.520145,129777600
2016-03-23,26.620001,26.7675,26.475,26.532499,24.384586,102814000
2016-03-24,26.3675,26.5625,26.2225,26.4175,24.278898,104532000
2016-03-28,26.5,26.547501,26.264999,26.297501,24.168613,77645600
2016-03-29,26.2225,26.9475,26.219999,26.92,24.740719,124760400
2016-03-30,27.1625,27.605,27.15,27.389999,25.172672,182404400
2016-03-31,27.43,27.475,27.219999,27.247499,25.041708,103553600
2016-04-01,27.195,27.5,27.049999,27.497499,25.271469,103496000
