Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,90.019997,91.495003,90.0,91.199997,89.664154,140223200
2020-07-01,91.279999,91.839996,90.977501,91.027496,89.494568,110737200
2020-07-02,91.962502,92.6175,90.910004,91.027496,89.494568,114041600
2020-07-06,92.5,93.945,92.467499,93.462502,91.888565,118655600
2020-07-07,93.852501,94.654999,93.057503,93.172501,91.603462,112424400
2020-07-08,94.18,95.375,94.089996,95.342499,93.7369,117092000
2020-07-09,96.262497,96.317497,94.672501,95.752502,94.139999,125642800
2020-07-10,95.334999,95.980003,94.705002,95.919998,94.304688,90257200
2020-07-13,97.264999,99.955002,95.2575,95.477501,93.869621,191649200
2020-07-14,94.839996,97.254997,93.877502,97.057503,95.423027,170989200
2020-07-15,98.989998,99.247498,96.489998,97.724998,96.079285,153198000
2020-07-16,96.5625,97.404999,95.904999,96.522499,94.897026,110577600
2020-07-17,96.987503,97.147499,95.839996,96.327499,94.705315,92186800
2020-07-20,96.417503,98.5,96.0625,98.357498,96.701141,90318000
2020-07-21,99.172501,99.25,96.7425,97.0,95.366486,103433200
2020-07-22,96.692497,97.974998,96.602501,97.272499,95.634399,89001600
2020-07-23,96.997498,97.077499,92.010002,92.845001,91.281471,197004400
2020-07-24,90.987503,92.970001,89.144997,92.614998,91.055336,185438800
2020-07-27,93.709999,94.904999,93.480003,94.809998,93.213364,121214000
2020-07-28,94.3675,94.550003,93.247498,93.252502,91.682114,103625600
2020-07-29,93.75,95.230003,93.712502,95.040001,93.439514,90329200
2020-07-30,94.1875,96.297501,93.767502,96.190002,94.570145,158130000
2020-07-31,102.885002,106.415001,100.824997,106.260002,104.470543,374336800
2020-08-03,108.199997,111.637497,107.892502,108.9375,107.102966,308151200
2020-08-04,109.1325,110.790001,108.387497,109.665001,107.818207,173071600
2020-08-05,109.377502,110.392502,108.897499,110.0625,108.209015,121776800
2020-08-06,110.404999,114.412498,109.797501,113.902496,111.984344,202428800
2020-08-07,113.205002,113.675003,110.292503,111.112503,109.438301,198045600
2020-08-10,112.599998,113.775002,110.0,112.727501,111.028976,212403600
2020-08-11,111.970001,112.482498,109.107498,109.375,107.726967,187902400
2020-08-12,110.497498,113.275002,110.297501,113.010002,111.307213,165598000
2020-08-13,114.43,116.042503,113.927498,115.010002,113.277077,210082000
2020-08-14,114.830002,115.0,113.044998,114.907501,113.176125,165565200
2020-08-17,116.0625,116.087502,113.962502,114.607498,112.88063,119561600
2020-08-18,114.352501,116.0,114.0075,115.5625,113.821259,105633600
2020-08-19,115.982498,117.162498,115.610001,115.707497,113.964066,145538000
2020-08-20,115.75,118.392502,115.732498,118.275002,116.492867,126907200
2020-08-21,119.262497,124.8675,119.25,124.370003,122.49604,338054800
2020-08-24,128.697495,128.785004,123.9375,125.857498,123.961128,345937600
2020-08-25,124.697502,125.18,123.052498,124.824997,122.944183,211495600
2020-08-26,126.18,126.9925,125.082497,126.522499,124.616112,163022400
2020-08-27,127.142502,127.485001,123.832497,125.010002,123.126389,155552400
2020-08-28,126.012497,126.442497,124.577499,124.807503,122.926949,187630000
2020-08-31,127.580002,131.0,126.0,129.039993,127.095673,225702700
2020-09-01,132.759995,134.800003,130.529999,134.179993,132.158218,151948100
2020-09-02,137.589996,137.979996,127.0,131.399994,129.420135,200119000
2020-09-03,126.910004,128.839996,120.5,120.879997,119.058617,257599600
2020-09-04,120.07,123.699997,110.889999,120.959999,119.137405,332607200
2020-09-08,113.949997,118.989998,112.68,112.82,111.120079,231366600
2020-09-09,117.260002,119.139999,115.260002,117.32,115.552269,176940500
2020-09-10,120.360001,120.5,112.5,113.489998,111.779976,182274400
2020-09-11,114.57,115.230003,110.0,112.0,110.312431,180860300
2020-09-14,114.720001,115.93,112.800003,115.360001,113.621796,140150100
2020-09-15,118.330002,118.830002,113.610001,115.540001,113.799088,184642000
2020-09-16,115.230003,116.0,112.040001,112.129997,110.440475,154679000
2020-09-17,109.720001,112.199997,108.709999,110.339996,108.677429,178011000
2020-09-18,110.400002,110.879997,106.089996,106.839996,105.230156,287104900
2020-09-21,104.540001,110.190002,103.099998,110.080002,108.421349,195713800
2020-09-22,112.68,112.860001,109.160004,111.809998,110.12529,183055400
2020-09-23,111.620003,112.110001,106.769997,107.120003,105.505951,150718700
2020-09-24,105.169998,110.25,105.0,108.220001,106.589371,167743300
2020-09-25,108.43,112.440002,107.669998,112.279999,110.588196,149981400
2020-09-28,115.010002,115.32,112.779999,114.959999,113.227821,137672400
2020-09-29,114.550003,115.309998,113.57,114.089996,112.370926,99382200
2020-09-30,113.790001,117.260002,113.620003,115.809998,114.065025,142675200
2020-10-01,117.639999,117.720001,115.830002,116.790001,115.030258,116120400
2020-10-02,112.889999,115.370003,112.220001,113.019997,111.317062,144712000
2020-10-05,113.910004,116.650002,113.550003,116.5,114.744629,106243800
2020-10-06,115.699997,116.120003,112.25,113.160004,111.454948,161498200
2020-10-07,114.620003,115.550003,114.129997,115.080002,113.346016,96849000
2020-10-08,116.25,116.400002,114.589996,114.970001,113.237663,83477200
2020-10-09,115.279999,117.0,114.919998,116.970001,115.207535,100506900
2020-10-12,120.059998,125.18,119.279999,124.400002,122.525597,240226800
2020-10-13,125.269997,125.389999,119.650002,121.099998,119.275314,262330500
2020-10-14,121.0,123.029999,119.620003,121.190002,119.363953,150712000
2020-10-15,118.720001,121.199997,118.150002,120.709999,118.891182,112559200
2020-10-16,121.279999,121.550003,118.809998,119.019997,117.226646,115393800
2020-10-19,119.959999,120.419998,115.660004,115.980003,114.232452,120639300
2020-10-20,116.199997,118.980003,115.629997,117.510002,115.739395,124423700
2020-10-21,116.669998,118.709999,116.449997,116.870003,115.109047,89946000
2020-10-22,117.449997,118.040001,114.589996,115.75,114.00592,101988000
2020-10-23,116.389999,116.550003,114.279999,115.040001,113.306625,82572600
2020-10-26,114.010002,116.550003,112.879997,115.050003,113.316475,111850700
2020-10-27,115.489998,117.279999,114.540001,116.599998,114.843117,92276800
2020-10-28,115.050003,115.43,111.099998,111.199997,109.52446,143937800
2020-10-29,112.370003,116.93,112.199997,115.32,113.582397,146129200
2020-10-30,111.059998,111.989998,107.720001,108.860001,107.219749,190272600
2020-11-02,109.110001,110.68,107.32,108.769997,107.131096,122866900
2020-11-03,109.660004,111.489998,108.730003,110.440002,108.77594,107624400
2020-11-04,114.139999,115.589996,112.349998,114.949997,113.217972,138235500
2020-11-05,117.949997,119.620003,116.870003,119.029999,117.236496,126387100
2020-11-06,118.32,119.199997,116.129997,118.690002,117.10331,114457900
2020-11-09,120.5,121.989998,116.050003,116.32,114.764992,154515300
2020-11-10,115.550003,117.589996,114.129997,115.970001,114.41967,138023400
2020-11-11,117.190002,119.629997,116.440002,119.489998,117.892601,112295000
2020-11-12,119.620003,120.529999,118.57,119.209999,117.616364,103162300
2020-11-13,119.440002,119.669998,117.870003,119.260002,117.665688,81581900
2020-11-16,118.919998,120.989998,118.150002,120.300003,118.691788,91183000
2020-11-17,119.550003,120.669998,118.959999,119.389999,117.793953,74271000
2020-11-18,118.610001,119.82,118.0,118.029999,116.452118,76322100
2020-11-19,117.589996,119.059998,116.809998,118.639999,117.05397,74113000
2020-11-20,118.639999,118.769997,117.290001,117.339996,115.771355,73604300
2020-11-23,117.18,117.620003,113.75,113.849998,112.328018,127959300
2020-11-24,113.910004,115.849998,112.589996,115.169998,113.630363,113874200
2020-11-25,115.550003,116.75,115.169998,116.029999,114.478867,76499200
2020-11-27,116.57,117.489998,116.220001,116.589996,115.03138,46691300
2020-11-30,116.970001,120.970001,116.809998,119.050003,117.458481,169410200
2020-12-01,121.010002,123.470001,120.010002,122.720001,121.079437,127728200
2020-12-02,122.019997,123.370003,120.889999,123.080002,121.434616,89004200
2020-12-03,123.519997,123.779999,122.209999,122.940002,121.296501,78967600
2020-12-04,122.599998,122.860001,121.519997,122.25,120.615715,78260400
2020-12-07,122.309998,124.57,122.25,123.75,122.095665,86712000
2020-12-08,124.370003,124.980003,123.089996,124.379997,122.717239,82225500
2020-12-09,124.529999,125.949997,121.0,121.779999,120.152,115089200
2020-12-10,120.5,123.870003,120.150002,123.239998,121.592484,81312200
2020-12-11,122.43,122.760002,120.550003,122.410004,120.773575,86939800
2020-12-14,122.599998,123.349998,121.540001,121.779999,120.152,79184500
2020-12-15,124.339996,127.900002,124.129997,127.879997,126.170456,157243700
2020-12-16,127.410004,128.369995,126.559998,127.809998,126.101379,98208600
2020-12-17,128.899994,129.580002,128.039993,128.699997,126.979492,94359800
2020-12-18,128.960007,129.100006,126.120003,126.660004,124.966774,192541500
2020-12-21,125.019997,128.309998,123.449997,128.229996,126.51577,121251600
2020-12-22,131.610001,134.410004,129.649994,131.880005,130.116959,168904800
2020-12-23,132.160004,132.429993,130.779999,130.960007,129.20929,88223700
2020-12-24,131.320007,133.460007,131.100006,131.970001,130.205765,54930100
2020-12-28,133.990005,137.339996,133.509995,136.690002,134.862701,124486200
2020-12-29,138.050003,138.789993,134.339996,134.869995,133.067017,121047300
2020-12-30,135.580002,135.990005,133.399994,133.720001,131.932388,96452100
2020-12-31,134.080002,134.740005,131.720001,132.690002,130.916138,99116600
2021-01-04,133.520004,133.610001,126.760002,129.410004,127.680016,143301900
2021-01-05,128.889999,131.740005,128.429993,131.009995,129.258621,97664900
2021-01-06,127.720001,131.050003,126.379997,126.599998,124.907562,155088000
2021-01-07,128.360001,131.630005,127.860001,130.919998,129.169815,109578200
2021-01-08,132.429993,132.630005,130.229996,132.050003,130.284714,105158200
2021-01-11,129.190002,130.169998,128.5,128.979996,127.255737,100384500
2021-01-12,128.5,129.690002,126.860001,128.800003,127.078171,91951100
2021-01-13,128.759995,131.449997,128.490005,130.889999,129.140213,88636800
2021-01-14,130.800003,131.0,128.759995,128.910004,127.186684,90221800
2021-01-15,128.779999,130.220001,127.0,127.139999,125.440353,111598500
2021-01-19,127.779999,128.710007,126.940002,127.830002,126.121117,90757300
2021-01-20,128.660004,132.490005,128.550003,132.029999,130.264984,104319500
2021-01-21,133.800003,139.669998,133.589996,136.869995,135.040268,120150900
2021-01-22,136.279999,139.850006,135.020004,139.070007,137.210861,114459400
2021-01-25,143.070007,145.089996,136.539993,142.919998,141.009399,157611700
2021-01-26,143.600006,144.300003,141.369995,143.160004,141.246201,98390600
2021-01-27,143.429993,144.300003,140.410004,142.059998,140.160889,140843800
2021-01-28,139.520004,141.990005,136.699997,137.089996,135.257339,142621100
2021-01-29,135.830002,136.740005,130.210007,131.960007,130.195908,177523800
2021-02-01,133.75,135.380005,130.929993,134.139999,132.346771,106239800
2021-02-02,135.729996,136.309998,134.610001,134.990005,133.185394,83305400
2021-02-03,135.759995,135.770004,133.610001,133.940002,132.149429,89880900
2021-02-04,136.300003,137.399994,134.589996,137.389999,135.553314,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,135.133362,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,135.281586,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,134.392288,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,133.779663,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,133.522766,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,133.759888,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,131.60585,80576300
2021-02-17,131.25,132.220001,129.470001,130.839996,129.283783,97918500
2021-02-18,129.199997,130.0,127.410004,129.710007,128.167236,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,128.325317,87668800
2021-02-22,128.009995,129.720001,125.599998,126.0,124.50135,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,124.363014,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,123.859077,111039900
2021-02-25,124.68,126.459999,120.540001,120.989998,119.550949,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,119.817734,164560400
2021-03-01,123.75,127.93,122.790001,127.790001,126.270073,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,123.631821,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,120.6082,112966300
2021-03-04,121.75,123.599998,118.620003,120.129997,118.701172,178155000
2021-03-05,120.980003,121.940002,117.57,121.419998,119.975822,153766600
2021-03-08,120.93,121.0,116.209999,116.360001,114.976006,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,119.64975,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,118.552956,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,120.509399,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,119.590462,88105100
2021-03-15,121.410004,124.0,120.419998,123.989998,122.515244,92403800
2021-03-16,125.699997,127.220001,124.720001,125.57,124.076462,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.276108,111932600
2021-03-18,122.879997,123.18,120.32,120.529999,119.096405,121229700
2021-03-19,119.900002,121.43,119.68,119.989998,118.56282,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,121.922394,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,121.082504,95467100
2021-03-24,122.82,122.900002,120.07,120.089996,118.661629,88530500
2021-03-25,119.540001,121.660004,119.0,120.589996,119.155693,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,119.768318,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,119.946175,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,118.4739,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,120.697136,118323800
2021-04-01,123.660004,124.18,122.489998,123.0,121.537033,75089100
2021-04-05,123.870003,126.160004,123.07,125.900002,124.402557,88651200
2021-04-06,126.5,127.129997,125.650002,126.209999,124.708847,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.378746,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,128.809509,88844600
2021-04-09,129.800003,133.039993,129.470001,133.0,131.418091,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,129.679031,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,132.831085,91266500
2021-04-14,134.940002,135.0,131.660004,132.029999,130.459641,87222800
2021-04-15,133.820007,135.0,133.639999,134.5,132.900269,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,132.564301,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.236206,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,131.526779,94812300
2021-04-21,132.360001,133.75,131.300003,133.5,131.91214,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.370712,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,132.722397,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,133.11763,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,132.791565,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,131.991196,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,131.892365,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,129.896423,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,130.963562,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,126.329346,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,126.576378,84000900
2021-05-06,127.889999,129.75,127.129997,129.740005,128.196869,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,128.879822,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,125.554146,88071200
2021-05-11,123.5,126.269997,122.769997,125.910004,124.623756,126142800
2021-05-12,123.400002,124.639999,122.25,122.769997,121.515823,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,123.693344,105861300
2021-05-14,126.25,127.889999,125.849998,127.449997,126.14801,81918000
2021-05-17,126.82,126.93,125.169998,126.269997,124.980072,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,123.57457,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,123.416206,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,126.00943,76857100
2021-05-21,127.82,128.0,125.209999,125.43,124.148651,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,125.80159,63092900
2021-05-25,127.82,128.320007,126.32,126.900002,125.603622,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,125.554146,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,124.000183,94625600
2021-05-28,125.57,125.800003,124.550003,124.610001,123.337029,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,123.010391,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,123.782425,59278900
2021-06-03,124.68,124.849998,123.129997,123.540001,122.277954,76229200
2021-06-04,124.07,126.160004,123.849998,125.889999,124.603951,75169300
2021-06-07,126.169998,126.32,124.830002,125.900002,124.613853,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,125.445274,74403800
2021-06-09,127.209999,127.75,126.519997,127.129997,125.831268,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,124.821709,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,126.049026,53522400
2021-06-14,127.82,130.539993,127.07,130.479996,129.147049,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,128.315643,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,128.82045,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,130.443665,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,129.127243,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,130.948471,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,132.611298,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,132.334167,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,132.047119,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,131.750183,70783700
2021-06-28,133.410004,135.25,133.350006,134.779999,133.403152,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,134.937302,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,135.560883,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,135.867706,52485800
2021-07-02,137.899994,140.0,137.75,139.960007,138.530243,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,140.569168,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,143.09314,104911600
2021-07-08,141.580002,144.059998,140.669998,143.240005,141.776718,105575500
2021-07-09,142.75,145.649994,142.649994,145.110001,143.627594,99890800
2021-07-12,146.210007,146.320007,144.0,144.5,143.023834,76299700
2021-07-13,144.029999,147.460007,143.630005,145.639999,144.152176,100827100
2021-07-14,148.100006,149.570007,147.679993,149.149994,147.626312,127050800
2021-07-15,149.240005,150.0,147.089996,148.479996,146.963165,106820300
2021-07-16,148.460007,149.759995,145.880005,146.389999,144.894531,93251400
2021-07-19,143.75,144.070007,141.669998,142.449997,140.994766,121434600
2021-07-20,143.460007,147.100006,142.960007,146.149994,144.656998,96350000
2021-07-21,145.529999,146.130005,144.630005,145.399994,143.914642,74993500
2021-07-22,145.940002,148.199997,145.809998,146.800003,145.300339,77338200
2021-07-23,147.550003,148.720001,146.919998,148.559998,147.042343,71447400
2021-07-26,148.270004,149.830002,147.699997,148.990005,147.467972,72434100
2021-07-27,149.119995,149.210007,145.550003,146.770004,145.270645,104818600
2021-07-28,144.809998,146.970001,142.539993,144.979996,143.498932,118931200
2021-07-29,144.690002,146.550003,144.580002,145.639999,144.152176,56699500
2021-07-30,144.380005,146.330002,144.110001,145.860001,144.369949,70440600
2021-08-02,146.360001,146.949997,145.25,145.520004,144.033401,62880000
2021-08-03,145.809998,148.039993,145.179993,147.360001,145.854614,64786600
2021-08-04,147.270004,147.789993,146.279999,146.949997,145.448792,56368300
2021-08-05,146.979996,147.839996,146.169998,147.059998,145.557663,46397700
2021-08-06,146.350006,147.110001,145.630005,146.139999,144.8638,54126800
2021-08-09,146.199997,146.699997,145.520004,146.089996,144.814255,48908700
2021-08-10,146.440002,147.710007,145.300003,145.600006,144.328522,69023100
2021-08-11,146.050003,146.720001,145.529999,145.860001,144.586243,48493500
2021-08-12,146.190002,149.050003,145.839996,148.889999,147.589798,72282600
2021-08-13,148.970001,149.440002,148.270004,149.100006,147.797974,59375000
2021-08-16,148.539993,151.190002,146.470001,151.119995,149.800308,103296000
2021-08-17,150.229996,151.679993,149.089996,150.190002,148.878448,92229700
2021-08-18,149.800003,150.720001,146.149994,146.360001,145.081879,86326000
2021-08-19,145.029999,148.0,144.5,146.699997,145.418915,86960300
2021-08-20,147.440002,148.5,146.779999,148.190002,146.895889,60549600
2021-08-23,148.309998,150.190002,147.889999,149.710007,148.402634,60131800
2021-08-24,149.449997,150.860001,149.149994,149.619995,148.3134,48606400
2021-08-25,149.809998,150.320007,147.800003,148.360001,147.064407,58991300
2021-08-26,148.350006,149.119995,147.509995,147.539993,146.251572,48597200
2021-08-27,147.479996,148.75,146.830002,148.600006,147.302307,55802400
2021-08-30,149.0,153.490005,148.610001,153.119995,151.782837,90956700
2021-08-31,152.660004,152.800003,151.289993,151.830002,150.50412,86453100
2021-09-01,152.830002,154.979996,152.339996,152.509995,151.178162,80313700
2021-09-02,153.869995,154.720001,152.399994,153.649994,152.308212,71115500
2021-09-03,153.759995,154.630005,153.089996,154.300003,152.95253,57808700
2021-09-07,154.970001,157.259995,154.389999,156.690002,155.321671,82278300
2021-09-08,156.979996,157.039993,153.979996,155.110001,153.755478,74420200
2021-09-09,155.490005,156.110001,153.949997,154.070007,152.724548,57305700
2021-09-10,155.0,155.479996,148.699997,148.970001,147.669098,140893200
2021-09-13,150.630005,151.419998,148.75,149.550003,148.244034,102404300
2021-09-14,150.350006,151.070007,146.910004,148.119995,146.826508,109296300
2021-09-15,148.559998,149.440002,146.369995,149.029999,147.728546,83281300
2021-09-16,148.440002,148.970001,147.220001,148.789993,147.490631,68034100
2021-09-17,148.820007,148.820007,145.759995,146.059998,144.784485,129868800
2021-09-20,143.800003,144.839996,141.270004,142.940002,141.691757,123478900
2021-09-21,143.929993,144.600006,142.779999,143.429993,142.17746,75834000
2021-09-22,144.449997,146.429993,143.699997,145.850006,144.576324,76404300
2021-09-23,146.649994,147.080002,145.639999,146.830002,145.54776,64838200
2021-09-24,145.660004,147.470001,145.559998,146.919998,145.636993,53477900
2021-09-27,145.470001,145.960007,143.820007,145.369995,144.100525,74150700
2021-09-28,143.25,144.75,141.690002,141.910004,140.670731,108972300
2021-09-29,142.470001,144.449997,142.029999,142.830002,141.582703,74602000
2021-09-30,143.660004,144.380005,141.279999,141.5,140.264328,89056700
2021-10-01,141.899994,142.919998,139.110001,142.649994,141.404266,94639600
2021-10-04,141.759995,142.210007,138.270004,139.139999,137.924896,98322000
2021-10-05,139.490005,142.240005,139.360001,141.110001,139.877716,80861100
2021-10-06,139.470001,142.149994,138.369995,142.0,140.759949,83221100
2021-10-07,143.059998,144.220001,142.720001,143.289993,142.038681,61732700
2021-10-08,144.029999,144.179993,142.559998,142.899994,141.652069,58773200
2021-10-11,142.270004,144.809998,141.809998,142.809998,141.562881,64452200
2021-10-12,143.229996,143.25,141.039993,141.509995,140.274216,73035900
2021-10-13,141.240005,141.399994,139.199997,140.910004,139.679459,78762700
2021-10-14,142.110001,143.880005,141.509995,143.759995,142.504578,69907100
2021-10-15,143.770004,144.899994,143.509995,144.839996,143.575134,67940300
2021-10-18,143.449997,146.839996,143.160004,146.550003,145.270218,85589200
2021-10-19,147.009995,149.169998,146.550003,148.759995,147.460922,76378900
2021-10-20,148.699997,149.75,148.119995,149.259995,147.956558,58418800
2021-10-21,148.809998,149.639999,147.869995,149.479996,148.174637,61421000
2021-10-22,149.690002,150.179993,148.639999,148.690002,147.391525,58883400
2021-10-25,148.679993,149.369995,147.619995,148.639999,147.341965,50720600
2021-10-26,149.330002,150.839996,149.009995,149.320007,148.016052,60893400
2021-10-27,149.360001,149.729996,148.490005,148.850006,147.55014,56094900
2021-10-28,149.820007,153.169998,149.720001,152.570007,151.23764,100077900
2021-10-29,147.220001,149.940002,146.410004,149.800003,148.491837,124953200
2021-11-01,148.990005,149.699997,147.800003,148.960007,147.659195,74588300
2021-11-02,148.660004,151.570007,148.649994,150.020004,148.709915,69122000
2021-11-03,150.389999,151.970001,149.820007,151.490005,150.167099,54511500
2021-11-04,151.580002,152.429993,150.639999,150.960007,149.641724,60394600
2021-11-05,151.889999,152.199997,150.059998,151.279999,150.17778,65463900
2021-11-08,151.410004,151.570007,150.160004,150.440002,149.343903,55020900
2021-11-09,150.199997,151.429993,150.059998,150.809998,149.711182,56787900
2021-11-10,150.020004,150.130005,147.850006,147.919998,146.842255,65187100
2021-11-11,148.960007,149.429993,147.679993,147.869995,146.792618,41000000
2021-11-12,148.429993,150.399994,147.479996,149.990005,148.897171,63804000
2021-11-15,150.369995,151.880005,149.429993,150.0,148.907089,59222800
2021-11-16,149.940002,151.490005,149.339996,151.0,149.899811,59256200
2021-11-17,151.0,155.0,150.990005,153.490005,152.371674,88807000
2021-11-18,153.710007,158.669998,153.050003,157.869995,156.719757,137827700
2021-11-19,157.649994,161.020004,156.529999,160.550003,159.380234,117305600
2021-11-22,161.679993,165.699997,161.0,161.020004,159.846802,117467900
2021-11-23,161.119995,161.800003,159.059998,161.410004,160.233978,96041900
2021-11-24,160.75,162.139999,159.639999,161.940002,160.760101,69463600
2021-11-26,159.570007,160.449997,156.360001,156.809998,155.66748,76959800
2021-11-29,159.369995,161.190002,158.789993,160.240005,159.072479,88748200
2021-11-30,159.990005,165.520004,159.919998,165.300003,164.095612,174048100
2021-12-01,167.479996,170.300003,164.529999,164.770004,163.569489,152052500
2021-12-02,158.740005,164.199997,157.800003,163.759995,162.566818,136739200
2021-12-03,164.020004,164.960007,159.720001,161.839996,160.660828,118023100
2021-12-06,164.289993,167.880005,164.279999,165.320007,164.115479,107497000
2021-12-07,169.080002,171.580002,168.339996,171.179993,169.932785,120405400
2021-12-08,172.130005,175.960007,170.699997,175.080002,173.804352,116998900
2021-12-09,174.910004,176.75,173.919998,174.559998,173.288147,108923700
2021-12-10,175.210007,179.630005,174.690002,179.449997,178.142517,115402700
2021-12-13,181.119995,182.130005,175.529999,175.740005,174.459534,153237000
2021-12-14,175.25,177.740005,172.210007,174.330002,173.05983,139380400
2021-12-15,175.110001,179.5,172.309998,179.300003,177.993637,131063300
2021-12-16,179.279999,181.139999,170.75,172.259995,171.004913,150185800
2021-12-17,169.929993,173.470001,169.690002,171.139999,169.893066,195432700
2021-12-20,168.279999,170.580002,167.460007,169.75,168.513199,107499100
2021-12-21,171.559998,173.199997,169.119995,172.990005,171.729599,91185900
2021-12-22,173.039993,175.860001,172.149994,175.639999,174.360275,92135300
2021-12-23,175.850006,176.850006,175.270004,176.279999,174.995636,68356600
2021-12-27,177.089996,180.419998,177.070007,180.330002,179.016129,74919600
2021-12-28,180.160004,181.330002,178.529999,179.289993,177.983673,79144300
2021-12-29,179.330002,180.630005,178.139999,179.380005,178.073029,62348900
2021-12-30,179.470001,180.570007,178.089996,178.199997,176.901642,59773000
2021-12-31,178.089996,179.229996,177.259995,177.570007,176.276215,64062300
2022-01-03,177.830002,182.880005,177.710007,182.009995,180.683868,104487900
2022-01-04,182.630005,182.940002,179.119995,179.699997,178.390701,99310400
2022-01-05,179.610001,180.169998,174.639999,174.919998,173.645538,94537600
2022-01-06,172.699997,175.300003,171.639999,172.0,170.746811,96904000
2022-01-07,172.889999,174.139999,171.029999,172.169998,170.915573,86709100
2022-01-10,169.080002,172.5,168.169998,172.190002,170.93544,106765600
2022-01-11,172.320007,175.179993,170.820007,175.080002,173.804352,76138300
2022-01-12,176.119995,177.179993,174.820007,175.529999,174.251068,74805200
2022-01-13,175.779999,176.619995,171.789993,172.190002,170.93544,84505800
2022-01-14,171.339996,173.779999,171.089996,173.070007,171.809021,80440800
2022-01-18,171.509995,172.539993,169.410004,169.800003,168.56282,90956700
